,cycleId,latitude_decimal,longitude_decimal,CO
362752,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,0.59
362753,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,4.77
362755,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,0.24
362756,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,4.74
362757,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,4.43
362758,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,4.64
362759,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,4.23
362761,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,4.49
362762,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,4.32
362763,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,4.58
362764,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,4.59
362765,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,4.5
362767,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,4.7
362768,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,2.96
362769,fffe5c78d59d3a64,19.39890070277778,-99.02463699444446,4.56
362772,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,0.59
362773,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,4.77
362775,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,0.24
362776,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,4.74
362777,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,4.43
362778,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,4.64
362779,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,4.23
362781,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,4.49
362782,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,4.32
362783,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,4.58
362784,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,4.59
362785,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,4.5
362787,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,4.7
362788,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,2.96
362789,fffe5c78d59d3a64,19.39890053333333,-99.02463699444446,4.56
362812,fffe5c78d59d3a64,19.39890053333333,-99.024636825,0.59
362813,fffe5c78d59d3a64,19.39890053333333,-99.024636825,4.77
362815,fffe5c78d59d3a64,19.39890053333333,-99.024636825,0.24
362816,fffe5c78d59d3a64,19.39890053333333,-99.024636825,4.74
362817,fffe5c78d59d3a64,19.39890053333333,-99.024636825,4.43
362818,fffe5c78d59d3a64,19.39890053333333,-99.024636825,4.64
362819,fffe5c78d59d3a64,19.39890053333333,-99.024636825,4.23
362821,fffe5c78d59d3a64,19.39890053333333,-99.024636825,4.49
362822,fffe5c78d59d3a64,19.39890053333333,-99.024636825,4.32
362823,fffe5c78d59d3a64,19.39890053333333,-99.024636825,4.58
362824,fffe5c78d59d3a64,19.39890053333333,-99.024636825,4.59
362825,fffe5c78d59d3a64,19.39890053333333,-99.024636825,4.5
362827,fffe5c78d59d3a64,19.39890053333333,-99.024636825,4.7
362828,fffe5c78d59d3a64,19.39890053333333,-99.024636825,2.96
362829,fffe5c78d59d3a64,19.39890053333333,-99.024636825,4.56
362832,fff295a8288844e3,19.398908666666667,-99.02464038333332,-0.03
362833,fff295a8288844e3,19.398908666666667,-99.02464038333332,4.44
362834,fff295a8288844e3,19.398908666666667,-99.02464038333332,0.84
362835,fff295a8288844e3,19.398908666666667,-99.02464038333332,4.47
362836,fff295a8288844e3,19.398908666666667,-99.02464038333332,4.39
362837,fff295a8288844e3,19.398908666666667,-99.02464038333332,4.63
362838,fff295a8288844e3,19.398908666666667,-99.02464038333332,4.34
362839,fff295a8288844e3,19.398908666666667,-99.02464038333332,4.19
362840,fff295a8288844e3,19.398908666666667,-99.02464038333332,2.46
362841,fff295a8288844e3,19.398908666666667,-99.02464038333332,4.65
362842,fff295a8288844e3,19.398908666666667,-99.02464038333332,4.52
362843,fff295a8288844e3,19.398908666666667,-99.02464038333332,4.38
